#PATH-POINTS-START Path
-118.11,41.91,120,90
-116.111,41.844,120
-114.112,41.806,120
-112.112,41.798,120
-110.112,41.823,120
-108.113,41.882,120
-106.115,41.975,120
-104.119,42.106,120
-102.126,42.274,120
-100.137,42.482,120
-98.153,42.732,120
-96.174,43.024,120
-94.203,43.361,120
-92.24,43.744,120
-90.287,44.173,120
-88.345,44.65,120
-86.415,45.176,120
-84.5,45.751,120
-82.6,46.377,120
-80.718,47.053,120
-78.854,47.778,120
-77.011,48.554,120
-75.189,49.379,120
-73.389,50.251,120
-71.613,51.171,120
-69.862,52.136,120
-68.134,53.144,120
-66.432,54.194,120
-64.754,55.282,120
-63.102,56.409,120
-61.473,57.57,120
-59.868,58.763,120
-58.286,59.987,120
-56.725,61.237,120
-55.186,62.514,120
-53.665,63.813,120
-52.162,65.132,120
-50.676,66.471,120
-49.205,67.826,120
-47.747,69.195,120
-46.302,70.577,120
-44.867,71.97,120
-43.441,73.373,120
-42.023,74.783,120
-40.611,76.199,120
-39.203,77.62,120
-38.403,78.437,120,45
-39.817,77.023,120
-41.231,75.609,120
-42.645,74.195,120
-44.06,72.78,120
-45.474,71.366,120
-46.888,69.952,120
-48.302,68.538,120
-49.716,67.124,120
-51.131,65.709,120
-52.545,64.295,120
-53.959,62.881,120
-55.373,61.467,120
-56.787,60.053,120
-58.202,58.638,120
-57.224,57.224,120,0
-55.81,55.81,120
-54.396,54.396,120
-52.981,52.981,120
-51.567,51.567,120
-50.153,50.153,120
-48.739,48.739,120
-47.325,47.325,120
-45.91,45.91,120
-44.496,44.496,120
-43.082,43.082,120
-41.668,41.668,120
-40.254,40.254,120
-38.839,38.839,120
-37.425,37.425,120
-36.011,36.011,120
-34.597,34.597,120
-33.182,33.182,120,0
-34.272,34.272,120
-35.686,35.686,120
-37.1,37.1,120
-38.514,38.514,120
-39.929,39.929,120
-41.343,41.343,120
-42.757,42.757,120
-44.171,44.171,120
-45.585,45.585,120
-47,47,120
-48.414,48.414,120
-49.828,49.828,120
-51.242,51.242,120
-52.656,52.656,120
-54.071,54.071,120
-55.485,55.485,120
-56.899,56.899,120
-58.313,58.313,120
-59.728,59.728,120
-61.142,61.142,120
-62.556,62.556,120
-63.97,63.97,120
-65.384,65.384,120
-66.799,66.799,120
-68.213,68.213,120
-69.627,69.627,120
-71.041,71.041,120
-72.455,72.455,120
-73.87,73.87,120
-75.284,75.284,120
-76.698,76.698,120
-78.112,78.112,120
-79.527,79.527,120
-80.941,80.941,120
-82.355,82.355,120
-83.769,83.769,120
-85.183,85.183,120
-86.598,86.598,120
-88.012,88.012,120
-89.426,89.426,120
-90.84,90.84,120
-92.254,92.254,120
-93.669,93.669,120
-95.083,95.083,120
-96.497,96.497,120
-97.911,97.911,120
-99.326,99.326,120
-100.74,100.74,120
-102.154,102.154,120
-103.568,103.568,120
-104.982,104.982,120
-106.397,106.397,120
-107.811,107.811,120
-109.225,109.225,120
-110.639,110.639,120
-112.053,112.053,120
-113.468,113.468,120
-114.882,114.882,120
-116.296,116.296,120
-117.71,117.71,120
-119.125,119.125,120,0
-121.019,119.38,120
-123.019,119.38,120
-125.019,119.38,120
-127.019,119.38,120
-129.019,119.38,120
-131.019,119.38,120
-133.019,119.38,120
-135.019,119.38,120
-137.019,119.38,120
-139.019,119.38,120
-141.019,119.38,120
-143.019,119.38,120
-145.019,119.38,120
-147.019,119.38,120
-149.019,119.38,120
-151.019,119.38,120
-153.019,119.38,120
-155.019,119.38,120
-157.019,119.38,120
-159.019,119.38,120
-161.019,119.38,120
-163.019,119.38,120
-165.019,119.38,120
-167.019,119.38,120
-169.019,119.38,120
-171.019,119.38,120
-172.421,119.378,120,0
-170.421,119.379,120
-168.422,119.423,120
-166.424,119.514,120
-164.428,119.644,120
-162.436,119.823,120
-160.448,120.039,120
-158.465,120.3,120
-156.488,120.598,120
-154.517,120.939,120
-152.552,121.314,120
-150.596,121.73,120
-148.647,122.177,120
-146.707,122.663,120
-144.774,123.178,120
-142.851,123.728,120
-140.937,124.305,120
-139.031,124.913,120
-137.134,125.547,120
-135.247,126.207,120
-133.367,126.891,120
-131.496,127.598,120
-129.634,128.327,120
-127.779,129.075,120
-125.932,129.843,120
-124.092,130.627,120
-122.259,131.427,120
-120.432,132.24,120
-118.611,133.067,120
-116.795,133.905,120
-114.984,134.752,120
-113.176,135.609,120
-111.372,136.472,120
-109.57,137.34,120
-107.77,138.212,120
-105.971,139.086,120
-104.173,139.961,120
-102.374,140.835,120
-100.574,141.706,120
-98.771,142.573,120
-96.965,143.433,120
-95.156,144.284,120
-93.341,145.125,120
-91.521,145.953,120
-89.693,146.766,120
-87.858,147.562,120
-86.014,148.336,120
-84.161,149.087,120
-82.297,149.812,120
-80.422,150.507,120
-78.534,151.169,120
-76.634,151.792,120
-74.72,152.374,120
-72.793,152.909,120
-70.853,153.393,120
-68.9,153.822,120
-66.934,154.189,120
-64.956,154.489,120
-62.97,154.717,120
-60.976,154.867,120
-58.977,154.934,120,90
-56.977,154.94,120
-54.977,154.94,120
-52.977,154.94,120
-50.977,154.94,120
-48.977,154.94,120
-46.977,154.94,120
-44.977,154.94,120
-42.977,154.94,120
-40.977,154.94,120
-38.977,154.94,120
-36.977,154.94,120
-34.977,154.94,120
-32.977,154.94,120
-30.977,154.94,120
-28.977,154.94,120
-26.977,154.94,120
-24.977,154.94,120
-22.977,154.94,120
-20.977,154.94,120
-18.977,154.94,120
-16.977,154.94,120
-14.977,154.94,120
-12.977,154.94,120
-10.977,154.94,120
-8.977,154.94,120
-6.977,154.94,120
-4.977,154.94,120
-2.977,154.94,120
-0.977,154.94,120
1.023,154.94,120
3.023,154.94,120
5.023,154.94,120
7.023,154.94,120
9.023,154.94,120
11.023,154.94,120
13.023,154.94,120
15.023,154.94,120
17.023,154.94,120
19.023,154.94,120
21.023,154.94,120
23.023,154.94,120
25.023,154.94,120
27.023,154.94,120
29.023,154.94,120
31.023,154.94,120
33.023,154.94,120
35.023,154.94,120
37.023,154.94,120
39.023,154.94,120
41.023,154.94,120
43.023,154.94,120
45.023,154.94,120
47.023,154.94,120
49.023,154.94,120
51.023,154.94,120
53.023,154.94,120
55.023,154.94,120
57.023,154.94,120
59.023,154.934,120,0
61.022,154.877,120
63.018,154.746,120
65.006,154.537,120
66.985,154.248,120
68.95,153.875,120
70.897,153.418,120
72.822,152.877,120
74.721,152.251,120
76.591,151.541,120
78.427,150.748,120
80.228,149.88,120
81.992,148.938,120
83.718,147.926,120
85.405,146.854,120
87.055,145.723,120
88.669,144.543,120
90.251,143.318,120
91.802,142.056,120
93.327,140.762,120
94.83,139.443,120
96.316,138.104,120
97.791,136.753,120
99.259,135.395,120
100.727,134.037,120
102.201,132.685,120
103.686,131.346,120
105.191,130.028,120
106.72,128.739,120
108.28,127.488,120
109.879,126.286,120
111.521,125.144,120
113.209,124.073,120
114.948,123.085,120
116.739,122.195,120
118.58,121.414,120
120.466,120.751,120
122.392,120.216,120
124.351,119.814,120
126.332,119.542,120
128.327,119.405,120
128.753,119.38,120,0
126.753,119.38,120
124.753,119.38,120
122.753,119.38,120
120.753,119.38,120
118.753,119.38,120
116.753,119.38,120
114.753,119.38,120
112.753,119.38,120
110.753,119.38,120
108.753,119.38,120
106.753,119.38,120
104.753,119.38,120
102.753,119.38,120
100.753,119.38,120
98.753,119.38,120
96.753,119.38,120
94.753,119.38,120
92.753,119.38,120
90.753,119.38,120
88.753,119.38,120
86.753,119.38,120
84.753,119.38,120
82.753,119.38,120
80.753,119.38,120
78.753,119.38,120
76.753,119.38,120
74.753,119.38,120
72.753,119.38,120
70.753,119.38,120
68.753,119.38,120,0
70.407,119.38,120
72.407,119.38,120
74.407,119.38,120
76.407,119.38,120
78.407,119.38,120
80.407,119.38,120
82.407,119.38,120
84.407,119.38,120
86.407,119.38,120
88.407,119.38,120
90.407,119.38,120
92.407,119.38,120
94.407,119.38,120
96.407,119.38,120
98.407,119.38,120
100.407,119.38,120
102.407,119.38,120
104.407,119.38,120
106.407,119.38,120
108.407,119.38,120
110.407,119.38,120
112.407,119.38,120
114.407,119.38,120
116.407,119.38,120
118.407,119.38,120
120.407,119.38,120
122.407,119.38,120
124.407,119.38,120
126.407,119.38,120
128.407,119.38,120
130.407,119.38,120
132.407,119.38,120
134.407,119.38,120
136.407,119.38,120
138.407,119.38,120
140.407,119.38,120
142.407,119.38,120
144.407,119.38,120
146.407,119.38,120
148.407,119.38,120
150.407,119.38,120
152.407,119.38,120
154.407,119.38,120
156.407,119.38,120
158.407,119.38,120
160.407,119.38,120
162.407,119.38,120
164.407,119.38,120
166.407,119.38,120
168.407,119.38,120
170.407,119.38,120
172.407,119.38,120,0
171.033,119.38,120
169.033,119.38,120
167.033,119.38,120
165.033,119.38,120
163.033,119.38,120
161.033,119.38,120
159.033,119.38,120
157.033,119.38,120
155.033,119.38,120
153.033,119.38,120
151.033,119.38,120
149.033,119.38,120
147.033,119.38,120
145.033,119.38,120
143.033,119.38,120
141.033,119.38,120
139.033,119.38,120
137.033,119.38,120
135.033,119.38,120
133.033,119.38,120
131.033,119.38,120
129.033,119.38,120
127.033,119.38,120
125.033,119.38,120
123.033,119.38,120
121.033,119.38,120
119.033,119.38,120
117.033,119.38,120
115.033,119.38,120
113.033,119.38,120
111.033,119.38,120
109.033,119.38,120
107.033,119.38,120
105.033,119.38,120
103.033,119.38,120
101.033,119.38,120
99.033,119.38,120
97.033,119.38,120
95.033,119.38,120
93.033,119.38,120
91.033,119.38,120
89.033,119.38,120
87.033,119.38,120
85.033,119.38,120
83.033,119.38,120
81.033,119.38,120
79.033,119.38,120
77.033,119.38,120
75.033,119.38,120
73.033,119.38,120
71.033,119.38,120
69.033,119.38,120,0
70.127,119.373,120
72.127,119.342,120
74.126,119.29,120
76.124,119.211,120
78.122,119.108,120
80.117,118.979,120
82.111,118.821,120
84.103,118.638,120
86.091,118.425,120
88.077,118.182,120
90.058,117.91,120
92.035,117.607,120
94.006,117.271,120
95.972,116.903,120
97.931,116.5,120
99.883,116.064,120
101.826,115.592,120
103.761,115.084,120
105.685,114.539,120
